,Unnamed: 0,tipo,estado,canal_entrada,fecha_entrada,fecha_contestacion,consejeria,unidad_descripcion,tema,subtema
2068,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-10 00:00:00,2022-02-17 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2069,Queja,Recepcionada por Coordinador,LLAMADAS 012,2022-04-03 00:00:00,,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2070,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-04 00:00:00,2022-01-12 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2071,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-04 00:00:00,2022-01-13 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2072,Queja,Contestada al Ciudadano,INTERNET,2022-03-30 00:00:00,2022-04-01 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2073,Queja,Contestada al Ciudadano,INTERNET,2022-01-04 00:00:00,2022-01-12 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2074,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-17 00:00:00,2022-03-21 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2075,Queja,Contestada al Ciudadano,INTERNET,2022-03-21 00:00:00,2022-03-25 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2076,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-21 00:00:00,2022-03-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2077,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-10 00:00:00,2022-03-14 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2078,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-10 00:00:00,2022-03-14 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2079,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-18 00:00:00,2022-01-26 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2080,Sugerencia,Contestada al Ciudadano,INTERNET,2022-03-06 00:00:00,2022-03-09 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2081,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-01 00:00:00,2022-02-07 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,"TARIFAS, ABONOS Y Tï¿½TULOS",
2082,Sugerencia,Contestada al Ciudadano,INTERNET,2022-03-09 00:00:00,2022-03-16 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,INTERCAMBIADORES,
2083,Queja,Contestada al Ciudadano,INTERNET,2022-01-14 00:00:00,2022-01-21 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,INTERCAMBIADORES,
2084,Queja,Contestada al Ciudadano,INTERNET,2022-03-14 00:00:00,2022-03-16 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,INTERCAMBIADORES,
2085,Queja,Recepcionada por Coordinador,LLAMADAS 012,2022-04-03 00:00:00,,Consorcio Regional de Transportes,,TRANSPORTES,INTERCAMBIADORES,
2086,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-09 00:00:00,2022-03-16 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,INTERCAMBIADORES,
2087,Queja,Contestada al Ciudadano,PRESENCIAL,2022-03-14 00:00:00,2022-03-18 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,INTERCAMBIADORES,
2088,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-10 00:00:00,2022-03-16 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,INTERCAMBIADORES,
2089,Sugerencia,Contestada al Ciudadano,LLAMADAS 012,2022-03-09 00:00:00,2022-03-16 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,INTERCAMBIADORES,
2090,Queja,Contestada al Ciudadano,INTERNET,2022-02-03 00:00:00,2022-02-15 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,INTERCAMBIADORES,
2091,Queja,Contestada al Ciudadano,INTERNET,2022-03-24 00:00:00,2022-03-29 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2092,Queja,Contestada al Ciudadano,INTERNET,2022-02-18 00:00:00,2022-02-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2093,Sugerencia,Contestada al Ciudadano,INTERNET,2022-02-17 00:00:00,2022-03-11 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2094,Queja,Contestada al Ciudadano,INTERNET,2022-02-03 00:00:00,2022-03-11 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2095,Queja,Contestada al Ciudadano,INTERNET,2022-03-10 00:00:00,2022-03-16 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2096,Queja,Contestada al Ciudadano,INTERNET,2022-02-04 00:00:00,2022-02-10 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2097,Queja,Contestada al Ciudadano,INTERNET,2022-03-08 00:00:00,2022-03-11 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2098,Queja,Cancelada,INTERNET,2022-02-14 00:00:00,,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2099,Sugerencia,Contestada al Ciudadano,INTERNET,2022-02-10 00:00:00,2022-03-11 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2100,Sugerencia,Contestada al Ciudadano,INTERNET,2022-02-20 00:00:00,2022-02-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2101,Sugerencia,Contestada al Ciudadano,LLAMADAS 012,2022-01-28 00:00:00,2022-02-18 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2102,Sugerencia,Contestada al Ciudadano,LLAMADAS 012,2022-01-28 00:00:00,2022-02-18 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2103,Sugerencia,Contestada al Ciudadano,INTERNET,2022-01-10 00:00:00,2022-01-17 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2104,Queja,Contestada al Ciudadano,INTERNET,2022-03-18 00:00:00,2022-03-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2105,Queja,Contestada al Ciudadano,INTERNET,2022-01-25 00:00:00,2022-01-28 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2106,Queja,Contestada al Ciudadano,INTERNET,2022-02-23 00:00:00,2022-03-11 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2107,Sugerencia,Contestada al Ciudadano,INTERNET,2022-03-23 00:00:00,2022-03-28 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2108,Sugerencia,Contestada al Ciudadano,INTERNET,2022-01-03 00:00:00,2022-01-13 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2109,Queja,Contestada al Ciudadano,INTERNET,2022-03-14 00:00:00,2022-03-18 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2110,Queja,Contestada al Ciudadano,INTERNET,2022-03-14 00:00:00,2022-03-18 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2111,Sugerencia,Recepcionada por Coordinador,LLAMADAS 012,2022-03-15 00:00:00,,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2112,Queja,Contestada al Ciudadano,INTERNET,2022-01-22 00:00:00,2022-01-26 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2113,Queja,Contestada al Ciudadano,INTERNET,2022-03-11 00:00:00,2022-03-16 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2114,Queja,Contestada al Ciudadano,INTERNET,2022-02-10 00:00:00,2022-02-15 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO ,
2115,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-10 00:00:00,2022-03-14 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2116,Queja,Contestada al Ciudadano,INTERNET,2022-02-06 00:00:00,2022-02-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2117,Queja,Contestada al Ciudadano,INTERNET,2022-02-17 00:00:00,2022-02-25 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2118,Queja,Contestada al Ciudadano,INTERNET,2022-02-08 00:00:00,2022-02-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2119,Queja,Recepcionada por Coordinador,LLAMADAS 012,2022-04-03 00:00:00,,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2120,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-22 00:00:00,2022-02-28 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2121,Queja,Recepcionada por Coordinador,LLAMADAS 012,2022-03-29 00:00:00,,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2122,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-24 00:00:00,2022-01-26 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2123,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-24 00:00:00,2022-01-28 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2124,Queja,Enviada a Otra Administraciï¿½n,INTERNET,2022-02-23 00:00:00,,"Consejerï¿½a de Presidencia, Justicia e Interior",,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2125,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-01 00:00:00,2022-03-04 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2126,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-23 00:00:00,2022-02-28 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2127,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-31 00:00:00,2022-02-06 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2128,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-15 00:00:00,2022-02-25 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2129,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-21 00:00:00,2022-02-17 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2130,Queja,Contestada al Ciudadano,INTERNET,2022-01-16 00:00:00,2022-01-26 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2131,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-14 00:00:00,2022-02-17 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2132,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-09 00:00:00,2022-03-11 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2133,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-21 00:00:00,2022-03-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2134,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-24 00:00:00,2022-03-29 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2135,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-03 00:00:00,2022-03-09 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2136,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-07 00:00:00,2022-02-10 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2137,Queja,Contestada al Ciudadano,INTERNET,2022-03-29 00:00:00,2022-03-31 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2138,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-26 00:00:00,2022-02-07 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2139,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-27 00:00:00,2022-02-06 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2140,Queja,Enviada a Otra Administraciï¿½n,LLAMADAS 012,2022-01-11 00:00:00,,,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2141,Queja,Contestada al Ciudadano,INTERNET,2022-03-02 00:00:00,2022-03-16 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS,
2142,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-16 00:00:00,2022-02-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2143,Queja,Contestada al Ciudadano,INTERNET,2022-01-17 00:00:00,2022-02-06 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2144,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-09 00:00:00,2022-03-11 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2145,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-29 00:00:00,2022-03-31 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2146,Queja,Contestada al Ciudadano,INTERNET,2022-03-14 00:00:00,2022-03-18 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2147,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-01 00:00:00,2022-03-11 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2148,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-01 00:00:00,2022-03-08 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2149,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-31 00:00:00,2022-02-09 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2150,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-18 00:00:00,2022-03-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2151,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-03 00:00:00,2022-03-09 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2152,Queja,Contestada al Ciudadano,INTERNET,2022-02-17 00:00:00,2022-02-25 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2153,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-14 00:00:00,2022-02-25 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2154,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-10 00:00:00,2022-03-03 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2155,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-07 00:00:00,2022-01-17 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2156,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-02 00:00:00,2022-03-08 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2157,Queja,Contestada al Ciudadano,INTERNET,2022-01-12 00:00:00,2022-01-21 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2158,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-27 00:00:00,2022-02-07 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2159,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-04 00:00:00,2022-02-06 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2160,Queja,Recepcionada por Coordinador,LLAMADAS 012,2022-04-03 00:00:00,,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2161,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-25 00:00:00,2022-03-29 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2162,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-17 00:00:00,2022-03-21 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2163,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-25 00:00:00,2022-03-29 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2164,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-21 00:00:00,2022-03-25 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2165,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-21 00:00:00,2022-03-25 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2166,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-16 00:00:00,2022-02-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2167,Queja,Contestada al Ciudadano,INTERNET,2022-03-22 00:00:00,2022-03-29 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2168,Queja,Contestada al Ciudadano,INTERNET,2022-02-18 00:00:00,2022-02-24 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2169,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-08 00:00:00,2022-02-17 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2170,Queja,Contestada al Ciudadano,INTERNET,2022-03-06 00:00:00,2022-03-14 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2171,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-07 00:00:00,2022-01-17 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2172,Queja,Contestada al Ciudadano,INTERNET,2022-01-12 00:00:00,2022-01-21 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2173,Sugerencia,Contestada al Ciudadano,INTERNET,2022-03-17 00:00:00,2022-03-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2174,Sugerencia,Recepcionada por Coordinador,INTERNET,2022-03-29 00:00:00,,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2175,Queja,Contestada al Ciudadano,INTERNET,2022-03-14 00:00:00,2022-03-18 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2176,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-03 00:00:00,2022-02-10 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2177,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-24 00:00:00,2022-02-28 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2178,Queja,Contestada al Ciudadano,INTERNET,2022-03-30 00:00:00,2022-04-01 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2179,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-16 00:00:00,2022-03-21 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2180,Sugerencia,Recepcionada por Coordinador,LLAMADAS 012,2022-03-29 00:00:00,,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2181,Queja,Contestada al Ciudadano,INTERNET,2022-02-21 00:00:00,2022-03-09 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2182,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-22 00:00:00,2022-03-15 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2183,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-14 00:00:00,2022-03-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2184,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-14 00:00:00,2022-03-18 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2185,Queja,Contestada al Ciudadano,INTERNET,2022-02-23 00:00:00,2022-03-09 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2186,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-22 00:00:00,2022-02-25 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2187,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-09 00:00:00,2022-03-14 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2188,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-09 00:00:00,2022-03-28 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2189,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-29 00:00:00,2022-04-01 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2190,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-29 00:00:00,2022-03-31 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2191,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-29 00:00:00,2022-03-31 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2192,Sugerencia,Contestada al Ciudadano,INTERNET,2022-01-25 00:00:00,2022-02-07 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2193,Sugerencia,Contestada al Ciudadano,INTERNET,2022-03-20 00:00:00,2022-03-23 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2194,Queja,Contestada al Ciudadano,INTERNET,2022-01-05 00:00:00,2022-01-13 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2195,Queja,Contestada al Ciudadano,INTERNET,2022-02-24 00:00:00,2022-03-04 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2196,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-24 00:00:00,2022-02-07 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2197,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-24 00:00:00,2022-02-10 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2198,Queja,Contestada al Ciudadano,INTERNET,2022-03-22 00:00:00,2022-03-25 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2199,Queja,Contestada al Ciudadano,INTERNET,2022-02-01 00:00:00,2022-02-17 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2200,Queja,Recepcionada por Coordinador,LLAMADAS 012,2022-03-25 00:00:00,,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2201,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-24 00:00:00,2022-01-28 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2202,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-22 00:00:00,2022-02-28 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2203,Queja,Contestada al Ciudadano,INTERNET,2022-02-18 00:00:00,2022-02-28 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2204,Queja,Contestada al Ciudadano,INTERNET,2022-02-22 00:00:00,2022-02-28 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2205,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-01-21 00:00:00,2022-02-17 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2206,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-22 00:00:00,2022-03-25 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2207,Queja,Contestada al Ciudadano,INTERNET,2022-02-07 00:00:00,2022-03-03 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2208,Queja,Contestada al Ciudadano,INTERNET,2022-01-07 00:00:00,2022-01-26 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2209,Queja,Contestada al Ciudadano,INTERNET,2022-01-07 00:00:00,2022-01-14 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2210,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-14 00:00:00,2022-02-17 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2211,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-14 00:00:00,2022-02-18 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2212,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-18 00:00:00,2022-02-24 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2213,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-02-03 00:00:00,2022-02-15 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2214,Queja,Contestada al Ciudadano,LLAMADAS 012,2022-03-11 00:00:00,2022-03-16 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
2215,Queja,Contestada al Ciudadano,INTERNET,2022-01-20 00:00:00,2022-02-06 00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS,
